user_id,movie_id,rating,created_timestamp
892,892,3,884748299
508,508,4,878739643
963,963,5,884197352
729,729,3,879483568
216,216,4,883327827
735,735,4,880525133
305,305,3,886307860
1035,1035,3,875309935
190,190,2,885546201
952,952,2,883627906
127,127,2,877099968
242,242,4,880353616
82,82,4,881172117
259,259,1,882823437
111,111,4,876267041
1128,1128,5,875318536
931,931,1,881061396
242,242,4,891033261
151,151,2,891698832
245,245,3,874954060
1271,1271,4,875659999
846,846,4,888203415
161,161,3,876861185
7,7,3,879362287
161,161,3,891439353
12,12,5,878181387
59,59,4,885478447
502,502,4,892336077
283,283,3,880575531
904,904,5,891180419
694,694,4,890704999
820,820,1,875644796
55,55,4,877487364
230,230,4,880525540
317,317,4,874791257
121,121,3,884148728
116,116,2,879022956
778,778,3,887746301
1054,1054,1,888398563
209,209,4,879968332
521,521,4,885544698
506,506,5,888205787
102,102,3,891721462
50,50,5,880416864
624,624,5,882398691
423,423,3,883602501
1198,1198,3,892335187
831,831,3,874792634
1177,1177,1,885547766
507,507,5,877398587
241,241,3,877995673
19,19,4,888103929
732,732,4,885478646
479,479,4,879445771
290,290,4,884050451
276,276,4,877319375
23,23,5,891038466
95,95,4,875975687
485,485,5,880132437
475,475,4,879857592
411,411,3,880126232
381,381,4,879958902
748,748,2,878089033
956,956,1,883956259
64,64,5,880132501
586,586,4,891701871
485,485,5,884495921
1503,1503,1,885548932
475,475,5,881170252
222,222,4,883450020
302,302,4,891034606
1227,1227,1,884140787
88,88,3,880889400
1012,1012,4,886048145
570,570,3,879270849
293,293,4,891038137
708,708,4,888206410
12,12,5,885680458
222,222,4,881652377
1019,1019,4,884305088
502,502,4,879454633
99,99,5,880130829
194,194,4,875504118
81,81,3,886323335
51,51,4,877726390
885,885,1,886302334
684,684,4,891545768
194,194,4,891014499
832,832,3,880732491
570,570,3,879518590
294,294,4,891389522
343,343,3,884967896
248,248,5,875333965
1053,1053,3,888104281
628,628,5,881012174
295,295,3,886453325
524,524,1,885547124
378,378,5,880087695
806,806,4,887747617
492,492,4,879539767
1223,1223,4,876861799
1194,1194,5,880190371
135,135,4,878191889
518,518,4,874948889
205,205,5,891699372
472,472,4,886523758
570,570,1,885546487
508,508,3,879875432
929,929,4,876042979
196,196,5,882349678
393,393,4,891352058
1092,1092,3,889731139
270,270,4,881514876
216,216,4,891544290
121,121,4,883576443
510,510,4,882826394
209,209,5,874785843
290,290,3,880604616
467,467,2,884139983
125,125,1,885272538
302,302,4,884110637
802,802,4,884130485
249,249,2,879440892
836,836,4,879991045
56,56,5,877399745
402,402,3,882344434
87,87,4,879524420
294,294,3,884534379
64,64,4,891016193
79,79,3,875635895
756,756,1,891451947
702,702,3,877196443
265,265,4,887746301
294,294,4,880562908
3,3,3,875271562
122,122,2,879791537
208,208,5,875310631
427,427,5,883822485
931,931,1,879668829
1232,1232,3,882350831
956,956,4,888105636
471,471,4,880416921
395,395,2,891905349
436,436,5,888857932
14,14,4,890979947
136,136,5,889555050
197,197,4,884183236
744,744,4,879857612
28,28,4,880314529
532,532,2,890116915
1086,1086,4,874775136
423,423,2,888067727
368,368,2,880233298
357,357,4,878091915
176,176,3,886472768
23,23,4,878090499
210,210,4,874947700
329,329,4,884363904
363,363,3,876250781
504,504,4,880087832
1302,1302,5,874813703
748,748,1,883215630
345,345,4,885594040
89,89,5,881172049
461,461,5,888549563
713,713,4,878739299
748,748,3,892655791
245,245,4,885044703
145,145,3,874792692
318,318,3,881653563
56,56,5,881011807
748,748,3,879571586
542,542,4,892131849
1,1,4,879454699
721,721,1,885547360
195,195,5,880915874
599,599,1,891353860
679,679,3,879876941
523,523,4,892334141
196,196,4,879465507
473,473,3,891030228
611,611,4,887738971
369,369,3,884924710
990,990,3,891375428
99,99,3,891298977
268,268,4,888177170
199,199,3,891032896
47,47,4,891217110
149,149,5,891216498
54,54,4,880056976
738,738,1,877757343
1120,1120,3,891209189
578,578,4,877887763
655,655,3,879440346
302,302,5,881366489
480,480,5,885063301
271,271,2,891402567
1443,1443,4,879540778
98,98,5,880524541
405,405,1,878176134
939,939,5,879023529
344,344,3,891034889
1007,1007,4,877819761
255,255,4,876266948
463,463,4,875656623
197,197,5,889655266
94,94,3,882995966
252,252,5,892429567
276,276,5,886433862
588,588,3,879198800
484,484,4,891438977
195,195,3,880938870
191,191,3,879440365
213,213,5,891217160
88,88,3,891721942
950,950,2,877878148
33,33,5,876252087
761,761,3,886622131
181,181,4,887739095
414,414,4,888906576
660,660,5,884993418
172,172,5,879434791
692,692,3,885412840
71,71,3,874789299
441,441,2,880582633
250,250,4,874965706
977,977,2,886443494
258,258,3,891434563
949,949,5,886513729
163,163,4,877021402
95,95,3,879669181
135,135,4,880524886
678,678,2,884813365
124,124,3,876534594
209,209,5,879435461
72,72,4,880607365
583,583,2,880088039
194,194,3,885349348
196,196,3,892079910
32,32,4,892668249
157,157,3,879454400
768,768,1,888956272
458,458,3,891478877
641,641,4,891192778
834,834,1,881110763
659,659,4,883326862
161,161,3,879196298
392,392,5,875073408
333,333,3,891374528
209,209,4,880605485
515,515,4,875680871
24,24,4,879640306
409,409,2,880571920
327,327,4,883611456
466,466,5,887738387
286,286,4,885328727
513,513,5,879376328
1180,1180,2,877935306
245,245,4,886522765
1039,1039,2,877015784
546,546,1,888465491
179,179,5,891038946
542,542,2,888067096
301,301,3,892382841
880,880,1,886447847
746,746,4,891495630
407,407,3,879297867
77,77,3,877533001
333,333,4,889041402
250,250,3,875249259
1226,1226,3,888465347
48,48,5,879217689
122,122,1,877887065
514,514,2,891351121
486,486,4,883601427
201,201,4,892910604
701,701,5,889179544
546,546,2,892242190
246,246,4,879538218
483,483,4,875319745
404,404,5,891352947
69,69,5,891016193
181,181,3,877877479
16,16,2,888907499
185,185,4,891436566
654,654,5,876407006
531,531,3,882342964
291,291,5,881652746
519,519,5,879024043
271,271,4,879571521
197,197,5,886434547
19,19,4,879035431
1,1,4,876521699
664,664,2,884630973
257,257,4,881367592
216,216,5,880394997
630,630,5,891352341
191,191,3,877817113
1,1,4,880306903
31,31,4,887745912
12,12,4,879441214
866,866,3,882141814
751,751,4,888442337
1393,1393,2,877370383
322,322,3,891544584
435,435,5,877889261
864,864,4,882151623
85,85,3,875073180
340,340,3,891544264
286,286,5,874953239
634,634,3,892696872
188,188,4,889655619
318,318,5,879517010
706,706,4,877888677
121,121,4,875297708
845,845,3,884899791
12,12,4,879435369
553,553,4,889126272
571,571,2,874792118
841,841,3,881652769
886,886,5,880124413
210,210,5,885547124
17,17,4,891384721
685,685,3,878970978
258,258,2,876513675
107,107,2,891479102
313,313,4,892256705
568,568,4,879196594
215,215,5,889737914
485,485,4,877098751
319,319,5,878944379
998,998,3,879544435
213,213,3,884183130
736,736,5,891218568
140,140,1,888206445
685,685,4,876789373
79,79,2,891217274
274,274,2,884899768
742,742,4,887739172
38,38,3,888398747
523,523,3,880473735
632,632,5,875071581
205,205,4,879875507
942,942,3,880056798
663,663,4,880355888
20,20,2,877098751
665,665,4,891028323
286,286,5,881197663
636,636,3,877533185
2,2,3,877822770
106,106,3,879035775
1056,1056,5,889180041
183,183,4,879875734
57,57,5,877533419
427,427,4,885852059
554,554,3,880608733
173,173,3,875656535
300,300,4,877628139
879,879,4,887916385
182,182,3,891545793
1028,1028,5,879519556
100,100,5,874984207
61,61,5,884305271
288,288,3,886484385
684,684,4,874948929
914,914,1,892697768
374,374,3,889731702
465,465,1,885548836
1065,1065,5,891447891
614,614,5,890116335
98,98,4,879991264
336,336,4,879486529
318,318,3,891217365
692,692,3,891700983
276,276,4,891039049
929,929,1,891228099
455,455,2,883216845
508,508,4,879799457
154,154,5,877757637
921,921,4,887748028
175,175,2,875981304
286,286,3,881652054
194,194,4,881105442
182,182,5,887736232
97,97,5,884750946
770,770,4,891034895
196,196,4,882140552
195,195,4,877534618
332,332,4,879525672
631,631,4,880606760
418,418,3,875721216
1089,1089,3,879876225
216,216,4,892676885
73,73,3,879877083
172,172,5,883763041
673,673,3,874951782
231,231,4,875246359
210,210,2,891700385
333,333,5,889401383
1230,1230,3,877111313
953,953,3,891218208
471,471,4,874786657
684,684,3,879524849
672,672,2,886481687
705,705,4,891217547
22,22,4,885478334
425,425,4,891193181
201,201,5,879467573
198,198,3,879522021
151,151,4,880148735
523,523,4,875319854
216,216,5,875075300
164,164,3,888803002
686,686,4,889729185
508,508,4,879538255
326,326,3,891438245
238,238,5,887736843
21,21,3,892335042
183,183,4,875309583
130,130,3,876403883
28,28,4,883889322
1195,1195,3,889909934
823,823,3,879540147
584,584,3,879525035
1230,1230,1,886515210
318,318,4,880572680
264,264,2,883696672
597,597,3,882075202
199,199,4,875721548
739,739,3,892335990
1471,1471,2,877934947
815,815,4,880393668
237,237,5,884494712
286,286,3,891219977
882,882,1,888180049
135,135,1,891032919
1019,1019,5,891496414
117,117,5,875297199
692,692,3,877757637
578,578,2,879484846
1207,1207,3,875907179
664,664,4,879376079
91,91,5,876892636
747,747,3,888549957
197,197,4,884208200
692,692,5,885547177
96,96,5,882076239
72,72,2,881721890
204,204,5,884199625
64,64,5,886374365
964,964,5,891385843
806,806,4,874787467
370,370,3,891500269
1417,1417,3,877246560
568,568,3,879455238
246,246,4,884994156
461,461,5,886483753
118,118,4,878887983
546,546,3,891723296
111,111,2,888068686
346,346,4,891493746
1012,1012,4,875244475
96,96,5,880037203
53,53,3,875656392
873,873,5,885701062
577,577,2,892839312
522,522,5,880524753
7,7,5,877017054
265,265,3,875246247
593,593,5,891698987
95,95,2,888067031
1357,1357,1,878962240
526,526,3,880485159
318,318,5,877718107
85,85,2,892334852
642,642,4,889909446
550,550,4,890287645
282,282,5,876533619
1028,1028,4,876544953
238,238,4,879435369
443,443,4,879454582
324,324,4,884534506
480,480,5,876267206
410,410,4,875320633
270,270,1,880130452
1014,1014,3,891038205
1131,1131,3,879375247
742,742,4,882340844
188,188,5,882164559
713,713,5,878945437
492,492,5,880086944
67,67,4,877756966
583,583,1,885546112
582,582,3,879216702
197,197,4,884149469
409,409,3,879877127
319,319,5,891037385
405,405,4,879966609
145,145,1,891498589
1074,1074,4,879376299
134,134,5,891013712
100,100,5,879915701
475,475,2,891193137
24,24,5,876769689
228,228,5,884305271
571,571,1,886515295
153,153,3,882075743
1267,1267,3,878183173
674,674,3,891723748
636,636,4,880134532
88,88,4,880046408
934,934,2,887938886
3,3,1,879193881
117,117,5,880307000
285,285,4,883782879
13,13,4,892696445
595,595,4,876534437
433,433,4,875117053
294,294,4,892676056
836,836,4,889728895
693,693,5,876770193
845,845,2,891544867
528,528,4,879454859
1213,1213,2,875074847
15,15,5,884963136
528,528,4,875384514
19,19,3,880130582
186,186,5,885547176
251,251,5,880354315
511,511,5,879989217
218,218,5,875385386
65,65,4,881108777
1273,1273,2,875087634
79,79,5,884238817
692,692,5,876547032
670,670,4,884112673
845,845,5,882922485
12,12,4,887313946
7,7,3,880434438
237,237,5,877886221
965,965,3,879968279
417,417,5,880525794
476,476,1,889740286
182,182,3,878192039
527,527,3,878769479
423,423,4,885046305
402,402,5,879960826
705,705,5,891698553
1161,1161,4,883263375
55,55,5,879572331
763,763,4,875271047
764,764,3,876266985
1376,1376,1,878963167
123,123,1,888068195
33,33,3,882344942
198,198,4,879439926
429,429,3,875637429
120,120,1,891446926
568,568,4,881957147
238,238,5,879821003
651,651,5,875436683
1074,1074,3,882996039
182,182,4,874781303
385,385,4,875636185
551,551,2,875906882
740,740,4,891271870
294,294,3,878944379
24,24,4,883889479
174,174,5,891439090
92,92,3,878182632
78,78,2,885549045
724,724,5,884993139
82,82,5,880134398
687,687,3,883790465
103,103,1,878962586
205,205,4,875045371
197,197,4,883326620
441,441,4,876869512
966,966,2,880132399
652,652,3,885478241
327,327,4,879570218
161,161,5,877726390
631,631,4,891387992
1020,1020,4,892078890
483,483,4,891543972
809,809,2,874977245
117,117,3,884196741
423,423,5,875659319
209,209,4,875239535
224,224,4,882369761
234,234,4,884290549
874,874,4,876869238
273,273,4,886453325
186,186,4,891299815
395,395,2,880089133
139,139,3,884150656
455,455,4,887738226
44,44,3,891449691
952,952,3,875296676
176,176,5,881536127
479,479,4,879991535
471,471,3,884991127
194,194,4,879991147
7,7,1,879455506
28,28,4,875217172
929,929,4,891216896
458,458,4,883576622
521,521,4,891013887
616,616,2,887739800
5,5,4,886441083
895,895,2,886309812
98,98,4,888549838
210,210,4,874792094
237,237,3,891700624
135,135,4,875652981
268,268,4,893265071
200,200,5,876546668
67,67,3,875907436
678,678,3,891567251
281,281,2,879540567
289,289,4,885044566
260,260,4,877819126
962,962,4,879445810
215,215,5,877107500
11,11,4,885545263
183,183,5,884128554
8,8,4,884128904
778,778,4,889502688
294,294,4,879949525
160,160,3,879454075
1578,1578,1,885549543
363,363,3,882824467
220,220,2,878768840
1244,1244,4,887938798
238,238,5,891448850
79,79,3,892430309
547,547,5,876869481
609,609,3,891033625
550,550,4,887038665
174,174,5,875216249
154,154,3,882343327
144,144,5,881105280
127,127,4,880392936
568,568,2,888801232
480,480,3,885046244
410,410,3,889908181
289,289,2,884922658
402,402,4,883956283
1101,1101,4,891448120
211,211,4,879217852
310,310,3,881169559
1207,1207,1,880396861
443,443,5,876251446
396,396,4,891354288
289,289,1,879535548
11,11,4,880915838
1021,1021,4,887736459
204,204,5,878182370
33,33,3,879876488
69,69,1,891548032
86,86,5,883524428
398,398,1,889070050
271,271,1,881514876
432,432,5,891435574
49,49,3,884993505
689,689,4,879361873
742,742,3,891549570
345,345,4,889041670
1028,1028,3,877886816
193,193,4,892334713
699,699,3,891218474
1012,1012,2,887745891
59,59,5,883601713
226,226,5,876252420
527,527,3,889727614
100,100,5,884902317
406,406,3,882152605
279,279,4,880394233
1071,1071,4,879448426
1396,1396,4,889913490
923,923,3,885478603
218,218,4,874834799
205,205,5,891351585
1,1,4,882074345
259,259,4,875459017
196,196,4,891494658
1133,1133,3,885849536
291,291,3,883452363
180,180,5,878956047
276,276,5,880485573
68,68,4,874792483
566,566,3,882076463
370,370,4,891543245
73,73,3,875743563
312,312,5,884992872
658,658,3,879829861
179,179,1,879304010
149,149,3,891384754
173,173,4,882076403
1376,1376,3,874834323
12,12,5,879821194
414,414,4,879991485
190,190,3,891410082
159,159,4,892323452
73,73,2,889503265
940,940,5,889151559
526,526,4,879521087
255,255,3,888469419
1073,1073,3,887736798
1170,1170,5,879966498
1052,1052,2,878963441
101,101,4,883748488
1398,1398,5,889911749
300,300,3,891902092
300,300,5,877717078
55,55,4,891449214
1032,1032,3,889729296
315,315,1,888550774
674,674,2,891029918
290,290,3,879440674
787,787,3,885545672
15,15,3,878739393
188,188,3,874835198
315,315,5,886480875
259,259,2,892389195
289,289,3,884901497
282,282,4,891549627
292,292,5,877557369
432,432,3,881108147
655,655,5,879875432
581,581,3,875320037
100,100,3,891298589
286,286,4,889906905
393,393,5,876252472
79,79,4,891352261
866,866,2,880044726
181,181,4,880306786
234,234,4,884364873
99,99,5,875216786
693,693,5,886484336
195,195,5,881012255
127,127,5,874786568
33,33,4,884993069
414,414,1,885547268
50,50,5,875652927
684,684,4,889125788
659,659,4,880129489
921,921,4,884364695
265,265,3,879196513
1074,1074,5,877757516
272,272,5,884039431
292,292,5,890757659
105,105,2,880732753
946,946,2,879517994
50,50,4,880525400
273,273,3,882823858
1295,1295,1,881105367
83,83,4,886176922
302,302,5,884902317
1242,1242,2,881106087
1136,1136,4,885047018
145,145,3,881961904
1011,1011,2,879484282
664,664,5,887736999
275,275,4,877888677
881,881,1,878961781
172,172,5,885545111
840,840,3,878184392
250,250,5,876403078
430,430,1,885547177
276,276,2,881367505
393,393,2,886483009
871,871,5,880938547
50,50,5,881107281
135,135,1,888103671
3,3,3,885679237
794,794,4,875087334
886,886,3,891446133
88,88,3,881453097
556,556,3,885048930
428,428,5,888205188
792,792,5,879821120
831,831,3,875003274
181,181,5,882823832
1131,1131,5,877441985
471,471,3,884899719
477,477,3,875742407
663,663,5,891192778
257,257,4,875320462
44,44,4,887740451
76,76,5,877719863
183,183,3,880484370
371,371,4,877886912
23,23,5,892668130
531,531,2,884113949
512,512,4,891383241
650,650,5,889180530
239,239,3,880131608
411,411,4,879876946
657,657,4,884290428
1102,1102,4,890117488
732,732,4,884993418
347,347,4,891034953
744,744,1,888465413
223,223,4,881107539
751,751,3,891296044
1142,1142,5,888103968
662,662,2,887730221
663,663,5,891545852
100,100,5,883698581
175,175,3,879434804
435,435,4,891699702
1022,1022,5,879435764
692,692,4,887736796
1139,1139,3,891036557
382,382,3,885412840
402,402,4,884990922
46,46,3,886484011
1133,1133,1,891451374
10,10,3,875693118
1074,1074,3,879441179
75,75,1,886475004
63,63,3,884496932
391,391,5,875313859
122,122,3,875379566
773,773,1,885548330
55,55,4,882826394
285,285,3,891039050
121,121,5,879525054
692,692,4,878886480
732,732,2,891307157
324,324,4,882345384
26,26,5,877399745
663,663,4,879446431
285,285,5,883524507
1179,1179,1,881060550
403,403,4,884922697
57,57,5,891390014
603,603,5,878955599
654,654,4,879524514
295,295,5,884585039
488,488,3,877098343
436,436,3,879877387
50,50,4,877654961
471,471,3,876974023
286,286,4,879537844
1051,1051,4,891545347
222,222,4,879969709
357,357,4,880036550
174,174,4,877750843
881,881,5,884583549
843,843,3,888907836
254,254,1,878541392
534,534,4,891038205
401,401,2,888067975
48,48,2,881108455
739,739,3,879527263
774,774,1,884114713
124,124,5,886514168
7,7,4,882151017
566,566,3,889738085
29,29,3,880332949
1036,1036,2,892910544
202,202,4,892676933
1458,1458,4,892336165
196,196,4,876340318
95,95,3,884207612
372,372,3,875636230
64,64,4,889909045
124,124,5,883599228
715,715,1,889731592
156,156,5,879446062
395,395,3,875086534
475,475,2,883601156
1095,1095,2,876513927
3,3,4,878970901
83,83,4,891628159
88,88,4,879440974
411,411,3,880045006
131,131,5,891352383
693,693,4,874790903
257,257,4,881652610
129,129,3,886323006
1039,1039,5,888082552
488,488,3,886480163
547,547,4,874786605
183,183,5,884289693
97,97,5,887346963
427,427,4,891545821
240,240,2,877563716
260,260,5,884924991
227,227,1,879375843
70,70,4,879828328
710,710,2,891905221
69,69,4,885479301
199,199,2,887401353
672,672,2,880582045
322,322,4,891700185
178,178,3,885544947
434,434,4,878348885
628,628,4,877635897
473,473,4,891498558
655,655,3,882344372
959,959,3,882343523
58,58,3,891218356
1008,1008,4,879036009
124,124,3,880392873
28,28,4,884182725
48,48,4,879197500
255,255,3,888905146
246,246,4,891724064
435,435,4,879988913
118,118,3,878341197
395,395,1,878184924
50,50,4,875045268
129,129,5,887431908
216,216,2,879991387
87,87,5,891628278
204,204,4,880473696
527,527,3,882511093
298,298,5,886272146
673,673,3,891353744
69,69,4,880603645
1050,1050,3,891439414
216,216,4,891435782
871,871,2,885679411
435,435,5,884496069
121,121,5,879786221
405,405,2,882397742
67,67,3,875743588
647,647,1,885546069
720,720,4,888103906
988,988,1,875063722
778,778,4,884365251
273,273,3,880132356
699,699,4,877105781
496,496,5,877108098
286,286,4,875325377
522,522,3,879465125
221,221,3,884111397
1047,1047,1,876522026
275,275,5,880129421
558,558,4,892079585
977,977,2,874951416
578,578,2,887738847
1379,1379,1,878962168
678,678,2,878089182
175,175,4,880055706
234,234,4,877888877
450,450,5,884364950
131,131,4,880131004
675,675,3,888802940
225,225,3,878963038
232,232,3,877757023
1446,1446,5,887746346
705,705,4,890116402
182,182,5,877719863
183,183,1,879517348
789,789,1,885547268
242,242,4,876964570
300,300,3,891457943
591,591,4,879468082
249,249,2,884614788
519,519,4,891033158
815,815,3,884196806
215,215,4,884129346
284,284,4,880568407
89,89,3,874835116
58,58,2,890118462
892,892,2,891732532
689,689,4,891274232
356,356,4,880396792
1212,1212,2,888104457
576,576,3,880333027
593,593,4,880134261
813,813,4,879987239
91,91,2,878348573
708,708,4,879828349
12,12,5,881171982
596,596,3,886272118
180,180,5,877399066
823,823,4,889402225
53,53,2,877533506
367,367,1,880603442
255,255,3,891377609
724,724,4,880605638
736,736,4,879216949
88,88,4,877533640
121,121,5,891352904
79,79,3,879857843
53,53,2,880089337
318,318,5,879792811
411,411,5,880936296
215,215,4,888906244
112,112,3,884127370
127,127,4,887737243
269,269,5,879454598
50,50,4,877135944
525,525,5,891545876
334,334,4,876689364
378,378,5,877100232
64,64,4,887737383
753,753,4,885479082
82,82,1,879446786
1039,1039,5,880854500
755,755,2,875086958
588,588,5,882342938
684,684,4,884305271
409,409,3,887938601
206,206,3,875309232
286,286,5,881250949
153,153,3,880088510
1095,1095,3,878952190
181,181,5,889428642
651,651,5,879468021
405,405,3,891721615
419,419,4,887737678
1033,1033,2,891825441
288,288,1,881104647
70,70,3,875245870
1118,1118,1,885547268
4,4,5,882164525
705,705,5,891628598
192,192,4,891388250
291,291,1,884050502
1286,1286,5,877532683
313,313,4,890322242
496,496,4,879445378
147,147,4,886436871
334,334,4,878951101
134,134,4,877399171
42,42,5,879467223
88,88,2,879877235
470,470,2,881171694
292,292,4,887250084
1279,1279,3,882341625
11,11,4,880484911
151,151,4,880434384
5,5,3,881288574
230,230,4,881654101
605,605,5,882480749
289,289,2,877319117
552,552,4,884751336
200,200,2,881109175
472,472,5,882398327
588,588,4,888067031
22,22,5,887938934
237,237,5,880392717
116,116,5,876504026
1215,1215,1,878871089
294,294,4,887742145
1330,1330,1,878962052
1178,1178,2,879544130
872,872,1,886447698
96,96,4,882826782
1110,1110,4,888206363
116,116,4,889910481
518,518,4,885849357
214,214,5,874787353
120,120,1,882163754
327,327,5,876869183
288,288,4,883216185
380,380,4,879518455
21,21,1,883601939
343,343,2,888065786
419,419,2,888205228
351,351,2,891493864
652,652,4,887819860
426,426,1,885549192
227,227,5,879542670
232,232,2,879553731
842,842,3,877098343
199,199,5,876404464
603,603,5,888905898
792,792,4,879524268
77,77,3,884751246
411,411,4,886523790
530,530,4,885848770
285,285,5,879439637
98,98,4,891032150
226,226,3,879525761
286,286,5,875562268
756,756,3,891550295
604,604,4,876859778
421,421,1,875721019
59,59,5,877196383
124,124,5,891216632
85,85,2,880131875
873,873,3,891037851
15,15,4,881432965
300,300,4,877818861
52,52,3,890780576
1439,1439,3,892696831
433,433,3,885479186
769,769,4,892679389
235,235,3,891209153
423,423,4,891448048
184,184,3,877383934
656,656,4,879434689
1028,1028,1,888203900
175,175,5,887736999
610,610,2,882140690
732,732,3,874948955
552,552,2,880582414
276,276,4,876311344
490,490,4,884304896
729,729,4,888205265
381,381,4,877665125
1047,1047,2,880605264
655,655,5,879517010
1338,1338,1,885549790
76,76,3,885046580
99,99,3,881107750
588,588,4,883748450
528,528,4,884364724
482,482,3,891439208
445,445,2,888803148
752,752,4,891375146
551,551,3,876690048
774,774,2,888067528
386,386,3,878887347
871,871,3,875379594
540,540,3,880939304
41,41,3,874792277
328,328,3,891382490
204,204,3,877127159
160,160,4,891547190
56,56,5,881371140
528,528,4,888205300
453,453,1,875744611
403,403,3,879875996
168,168,4,877888812
1354,1354,1,878962496
189,189,4,884150202
172,172,2,879442109
510,510,5,893266326
314,314,1,888179948
65,65,2,876454052
659,659,5,891351161
289,289,3,879433599
258,258,4,875320024
100,100,5,882693338
546,546,4,888098432
546,546,2,887744578
653,653,4,887314310
50,50,4,884114471
475,475,3,875946103
746,746,5,889739138
448,448,3,891353828
503,503,3,879443217
226,226,1,892431513
685,685,3,881652684
770,770,5,880938100
54,54,3,880475218
197,197,5,879303795
1554,1554,4,885546445
332,332,3,880574766
144,144,3,875636141
147,147,3,891656072
125,125,5,893213796
268,268,3,886307860
499,499,3,891033319
660,660,3,877107836
31,31,5,877717956
649,649,3,891016325
470,470,3,874790855
28,28,4,880244902
229,229,3,882078228
188,188,4,879522158
431,431,3,892078424
288,288,4,892001445
81,81,2,891656300
471,471,5,876954223
191,191,4,878347234
52,52,5,891699399
697,697,3,879484948
216,216,4,879641305
328,328,3,883262792
318,318,5,888549757
176,176,4,884207136
663,663,4,891700783
734,734,3,880334269
689,689,3,889680045
1126,1126,3,879446588
7,7,1,880393268
361,361,5,879741340
418,418,3,882343605
815,815,3,889126332
1193,1193,4,891384789
86,86,4,879572124
16,16,3,876267096
656,656,1,885548275
89,89,3,884112245
265,265,2,891466350
894,894,4,886397905
474,474,5,878974783
172,172,1,888067691
229,229,2,882349143
76,76,4,891720827
371,371,2,888955909
476,476,2,888203814
419,419,3,888906699
350,350,2,887249889
5,5,5,888360370
1561,1561,1,885546529
300,300,3,888626538
216,216,4,882826868
896,896,4,891269077
420,420,4,880056701
440,440,1,885548330
1478,1478,4,891701090
172,172,5,879467413
381,381,3,893277551
778,778,5,876406391
226,226,4,878888145
246,246,4,881652417
497,497,4,877889261
191,191,4,891545793
497,497,4,880131358
110,110,4,880309185
211,211,4,875044400
659,659,5,879524974
511,511,4,879434804
1028,1028,5,882074801
1,1,3,884990938
950,950,1,880606274
724,724,4,886316409
227,227,4,889728385
56,56,4,883601277
447,447,5,888206095
15,15,4,877098568
520,520,5,875717106
200,200,4,884365718
201,201,5,890451408
243,243,1,878844164
405,405,2,883783005
410,410,4,887938486
288,288,2,879297867
288,288,4,874786392
636,636,3,885047556
640,640,5,875653579
322,322,2,891034007
866,866,2,886272514
148,148,4,882341362
1069,1069,2,886480288
732,732,5,881108346
583,583,3,891722174
381,381,5,892738212
1047,1047,4,892864663
493,493,5,875723337
674,674,2,886481686
636,636,3,891450453
288,288,4,885678247
246,246,4,891542897
98,98,5,874786016
813,813,5,878089581
588,588,4,892683248
483,483,4,884752665
479,479,4,881961157
847,847,4,882139937
429,429,4,879446062
357,357,3,884752970
845,845,5,876544432
739,739,4,880333239
288,288,4,887853469
616,616,4,882346383
29,29,3,889126055
722,722,1,885547735
487,487,4,891628323
176,176,4,880485445
153,153,5,876545970
173,173,3,879988913
528,528,3,885848448
633,633,5,889739243
430,430,5,884238693
447,447,4,876859413
748,748,2,874954060
1057,1057,2,877887035
448,448,3,886473775
81,81,3,886483906
174,174,5,879454309
488,488,4,879445642
252,252,1,891550326
680,680,3,875269871
137,137,5,880132443
153,153,4,880244802
294,294,3,880524363
197,197,5,877399380
540,540,1,885548163
286,286,5,891032349
849,849,2,892910913
561,561,5,876869534
651,651,2,886479689
175,175,3,882342669
1082,1082,3,888066214
56,56,5,876689932
291,291,5,875002643
829,829,5,874775406
418,418,4,886271856
501,501,5,891384885
462,462,2,881654359
475,475,4,877888545
241,241,4,878543133
708,708,4,876407006
230,230,5,885557660
125,125,3,877820272
235,235,3,875184717
1010,1010,3,880232685
564,564,3,891354471
10,10,3,880044454
827,827,3,885679504
652,652,5,882141458
486,486,4,887737432
1048,1048,4,879484871
849,849,4,881060281
86,86,5,879966498
921,921,3,883934716
597,597,4,874953866
942,942,3,880165881
51,51,1,881433605
26,26,3,884993555
276,276,5,877563550
616,616,4,891720498
22,22,4,891545821
101,101,1,879198800
864,864,5,878951653
791,791,3,880572449
522,522,5,891033165
921,921,4,887738268
70,70,4,892676996
300,300,4,885676230
523,523,4,880525108
458,458,3,879440828
82,82,4,878182453
1157,1157,3,874834944
333,333,2,883790286
44,44,4,879484480
521,521,4,883601277
307,307,5,891493795
202,202,2,875073712
505,505,4,891546405
408,408,4,875747242
106,106,4,874805958
43,43,3,880475783
294,294,2,881514683
1151,1151,1,878963304
93,93,4,891495339
281,281,4,883697404
800,800,4,875802237
250,250,4,876697074
496,496,3,875246146
683,683,2,886121811
676,676,4,884991384
657,657,5,879198697
150,150,5,877877535
197,197,3,881109215
130,130,3,875072002
427,427,4,889388547
245,245,4,888602923
471,471,2,881170791
258,258,4,879442654
271,271,4,879969027
80,80,5,882477572
742,742,4,887744517
172,172,5,876546619
201,201,3,885412839
804,804,4,875744416
732,732,2,882348089
64,64,5,884902317
475,475,5,875640148
665,665,2,891498964
172,172,5,892845604
210,210,4,879968125
273,273,2,891032334
